Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-2023551,2023-06-19,2023-06-26,Standard Class,CU-10748,Susan Williams,Consumer,West,Arizona,Phoenix,Technology,Accessories,418.12,2,0.0,138.42
ORD-2025600,2022-12-09,2022-12-15,Standard Class,CU-10838,Linda Moore,Home Office,South,Tennessee,Nashville,Office Supplies,Labels,35.13,6,0.1,9.21
ORD-2025758,2024-11-26,2024-11-26,Same Day,CU-10660,Laura Lee,Corporate,West,Arizona,Phoenix,Office Supplies,Storage,207.59,1,0.1,21.46
ORD-2026020,2022-11-05,2022-11-09,Second Class,CU-10643,Ashley Martin,Consumer,South,North Carolina,Charlotte,Office Supplies,Fasteners,10.06,3,0.0,3.46
ORD-2026292,2022-05-06,2022-05-06,Same Day,CU-10625,Karen Smith,Corporate,Central,Ohio,Columbus,Furniture,Chairs,994.54,2,,-396.32
ORD-2024909,2023-11-12,2023-11-16,Standard Class,CU-10103,Elizabeth Anderson,Consumer,East,Pennsylvania,Philadelphia,Furniture,Tables,1082.08,1,0.0,182.67
ORD-2026091,2024-06-08,2024-06-14,Standard Class,CU-10161,Steven Martin,Corporate,Central,Michigan,Detroit,Office Supplies,Supplies,67.93,1,0.1,14.45
ORD-2026230,2024-12-20,2024-12-24,Standard Class,CU-10403,Amy Jackson,Consumer,Central,Illinois,Chicago,Office Supplies,Supplies,124.15,2,0.1,23.56
ORD-2026050,2024-12-07,2024-12-09,First Class,CU-10450,Karen Jones,Consumer,West,Arizona,Phoenix,Office Supplies,Binders,59.84,8,0.0,19.29
ORD-2023365,2023-10-04,2023-10-05,First Class,CU-10529,Susan Smith,Corporate,East,New York,Buffalo,Technology,Accessories,1968.75,7,0.0,466.34
ORD-2024093,2022-10-31,2022-11-07,Standard Class,CU-10587,Laura Rodriguez,Corporate,West,Arizona,Phoenix,Technology,Machines,12569.85,4,0.15,352.67
ORD-2022363,2022-05-24,2022-05-26,Second Class,CU-10237,Patricia Smith,Corporate,South,North Carolina,Charlotte,Technology,Accessories,442.54,4,0.15,41.25
ORD-2025549,2024-09-30,2024-10-02,First Class,CU-10503,Nancy Brown,Corporate,East,New York,New York City,Technology,Machines,4557.86,4,0.15,-173.75
ORD-2022614,2022-12-10,2022-12-11,First Class,CU-10696,Sandra Rodriguez,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,43.72,1,0.0,13.37
ORD-2023760,2022-12-31,2023-01-06,Standard Class,CU-10426,Steven Jones,Corporate,West,California,San Francisco,Office Supplies,Supplies,66.41,1,,8.93
ORD-2022091,2024-03-02,2024-03-05,Second Class,CU-10109,Robert Lee,Consumer,East,New York,Buffalo,Office Supplies,Supplies,124.97,2,0.2,13.35
ORD-2023644,2022-09-30,2022-10-03,Second Class,CU-10212,Linda Wilson,Home Office,East,Massachusetts,Boston,Office Supplies,Supplies,151.29,4,0.0,36.57
ORD-2025450,2024-02-22,2024-02-28,Standard Class,CU-10070,Susan Miller,Corporate,West,California,San Francisco,Furniture,Furnishings,85.11,1,0.15,-6.38
ORD-2023964,2024-05-03,2024-05-10,Standard Class,CU-10560,Karen Brown,Corporate,South,Georgia,Atlanta,Furniture,Furnishings,135.03,1,0.0,22.76
ORD-2024168,2022-12-29,2022-12-30,First Class,CU-10070,Susan Miller,Consumer,East,New York,New York City,Furniture,Tables,358.45,1,0.3,-135.71
ORD-2024842,2023-06-18,2023-06-23,Standard Class,CU-10628,Kevin Martin,Consumer,Central,Illinois,Chicago,Office Supplies,Labels,7.29,6,0.1,2.03
ORD-2024543,2022-11-20,2022-11-26,Standard Class,CU-10615,James Martin,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Art,74.9,2,0.0,27.18
ORD-2023661,2023-12-19,2023-12-25,Standard Class,CU-10347,Robert Anderson,Corporate,Central,Texas,Houston,Technology,Copiers,1406.93,1,0.1,127.48
ORD-2025992,2022-05-14,2022-05-17,Standard Class,CU-10100,Barbara Wilson,Consumer,South,North Carolina,Charlotte,Office Supplies,Art,51.27,2,0.0,15.76
ORD-2025031,2022-04-21,2022-04-24,Standard Class,CU-10708,Patricia Johnson,Corporate,Central,Ohio,Columbus,Office Supplies,Art,4.79,2,0.3,0.17
ORD-2026375,2022-09-14,2022-09-17,Standard Class,CU-10789,Susan Wilson,Corporate,East,New York,New York City,Technology,Copiers,21105.7,5,0.0,6134.27
ORD-2022258,2022-04-24,2022-05-01,Standard Class,CU-10255,John Hernandez,Home Office,West,Washington,Seattle,Technology,Phones,772.21,1,0.1,67.53
ORD-2023496,2024-10-04,2024-10-09,Standard Class,CU-10484,John Miller,Consumer,Central,Texas,Houston,Furniture,Chairs,841.76,2,0.0,135.89
ORD-2025919,2023-06-07,2023-06-11,Standard Class,CU-10046,Ashley Lee,Consumer,East,Massachusetts,Boston,Office Supplies,Storage,362.63,3,0.2,15.8
ORD-2025311,2024-12-01,2024-12-05,Second Class,CU-10721,Michael Lopez,Consumer,East,New York,New York City,Office Supplies,Fasteners,19.43,1,0.0,5.57
ORD-2025451,2023-11-07,2023-11-11,Standard Class,CU-10133,Susan Garcia,Consumer,West,Washington,Seattle,Office Supplies,Storage,216.26,1,0.1,46.26
ORD-2022970,2022-11-22,2022-11-25,Standard Class,CU-10765,Linda Smith,Corporate,Central,Texas,Houston,Office Supplies,Binders,115.5,2,0.0,34.74
ORD-2024139,2024-09-22,2024-09-29,Standard Class,CU-10365,Jason Williams,Corporate,South,Florida,Miami,Office Supplies,Supplies,14.8,1,0.0,3.63
ORD-2023305,2024-11-26,2024-12-01,Standard Class,CU-10813,Linda Wilson,Corporate,Central,Texas,Houston,Office Supplies,Storage,465.69,3,0.0,138.27
ORD-2024695,2022-09-10,2022-09-10,Same Day,CU-10629,Susan Lee,Consumer,West,California,San Francisco,Technology,Phones,1273.77,2,0.1,207.53
ORD-2023782,2022-11-26,2022-12-02,Standard Class,CU-10827,Linda Martin,Corporate,Central,Michigan,Detroit,Office Supplies,Supplies,231.26,3,,-3.77
ORD-2023363,2022-03-17,2022-03-21,Standard Class,CU-10108,Ashley Williams,Home Office,West,Arizona,Phoenix,Office Supplies,Art,18.06,2,0.15,2.04
ORD-2023468,2024-04-07,2024-04-11,Standard Class,CU-10649,Kevin Garcia,Corporate,Central,Ohio,Columbus,Office Supplies,Binders,375.95,7,0.1,43.73
ORD-2023945,2024-11-25,2024-12-02,Standard Class,CU-10616,Patricia Wilson,Consumer,West,California,San Francisco,Office Supplies,Binders,46.17,3,0.0,15.7
ORD-2024964,2022-11-24,2022-11-28,Standard Class,CU-10142,James Martinez,Consumer,South,Florida,Miami,Technology,Accessories,863.63,3,0.15,89.04
ORD-2024181,2024-12-16,2024-12-20,Standard Class,CU-10372,Susan Anderson,Consumer,Central,Michigan,Detroit,Office Supplies,Binders,111.14,2,0.1,20.72
ORD-2022270,2022-04-08,2022-04-12,Standard Class,CU-10703,Linda Martinez,Corporate,West,Washington,Seattle,Office Supplies,Binders,96.96,2,0.0,30.01
ORD-2026461,2023-05-15,2023-05-19,Standard Class,CU-10441,Elizabeth Johnson,Home Office,West,Arizona,Phoenix,Office Supplies,Labels,71.86,5,0.2,11.58
ORD-2023696,2022-10-03,2022-10-05,Second Class,CU-10831,Linda Thomas,Consumer,East,New York,New York City,Office Supplies,Storage,112.78,5,0.2,14.88
ORD-2025817,2022-12-06,2022-12-09,Second Class,CU-10671,Steven Wilson,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,84.68,1,0.3,-38.33
ORD-2023911,2022-09-23,2022-09-27,Standard Class,CU-10585,Mary Rodriguez,Consumer,Central,Ohio,Columbus,Office Supplies,Art,105.92,3,0.1,32.02
ORD-2024374,2023-03-05,2023-03-06,First Class,CU-10233,Nancy Jones,Corporate,East,Massachusetts,Boston,Office Supplies,Binders,95.01,3,0.0,29.66
ORD-2023819,2023-12-09,2023-12-14,Standard Class,CU-10527,David Miller,Consumer,East,Pennsylvania,Philadelphia,Technology,Phones,4169.76,4,0.15,206.2
ORD-2022406,2022-12-08,2022-12-15,Standard Class,CU-10604,Ashley Moore,Corporate,East,New York,Buffalo,Office Supplies,Paper,18.41,6,0.1,5.29
ORD-2023805,2024-02-03,2024-02-05,Second Class,CU-10295,John Brown,Home Office,South,Florida,Miami,Office Supplies,Binders,189.48,4,0.0,54.74
ORD-2025152,2023-02-12,2023-02-17,Standard Class,CU-10241,James Jones,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Art,12.22,3,0.0,4.3
ORD-2026406,2024-11-22,2024-11-24,First Class,CU-10233,Nancy Jones,Consumer,South,North Carolina,Charlotte,Technology,Phones,1682.94,8,0.2,-13.49
ORD-2024097,2023-09-05,2023-09-06,First Class,CU-10418,Karen Martin,Consumer,South,Georgia,Atlanta,Office Supplies,Supplies,24.74,1,0.0,7.66
ORD-2025949,2022-12-13,2022-12-15,Second Class,CU-10720,Barbara Williams,Consumer,Central,Ohio,Columbus,Technology,Machines,9982.76,4,0.0,1520.52
ORD-2026340,2022-07-20,2022-07-22,First Class,CU-10729,Mary Jones,Consumer,East,New York,New York City,Technology,Phones,473.85,2,0.1,25.98
ORD-2024672,2023-04-22,2023-04-24,First Class,CU-10220,David Rodriguez,Corporate,West,Washington,Seattle,Office Supplies,Binders,117.09,3,0.0,44.69
ORD-2023544,2023-07-30,2023-08-04,Standard Class,CU-10586,Susan Taylor,Home Office,East,New York,Buffalo,Technology,Copiers,6242.28,2,0.15,487.17
ORD-2025625,2023-11-08,2023-11-12,Standard Class,CU-10610,Michael Brown,Corporate,East,New York,Buffalo,Office Supplies,Binders,110.84,4,0.0,43.37
ORD-2023223,2023-12-22,2023-12-28,Standard Class,CU-10672,Ashley Moore,Corporate,East,Massachusetts,Boston,Office Supplies,Binders,32.38,1,0.1,8.56
ORD-2025762,2022-05-25,2022-05-25,,CU-10374,Ashley Hernandez,Home Office,East,Massachusetts,Boston,Office Supplies,Binders,313.69,6,0.1,57.84
ORD-2025594,2022-03-23,2022-03-28,Standard Class,CU-10235,Elizabeth Thomas,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Supplies,57.84,3,0.0,10.83
ORD-2023091,2023-12-21,2023-12-25,Second Class,CU-10414,Amy Miller,Home Office,Central,Illinois,Chicago,Office Supplies,Storage,493.05,4,0.1,81.56
ORD-2022691,2024-11-09,2024-11-11,First Class,CU-10028,Steven Jones,Consumer,West,Washington,Seattle,Office Supplies,Labels,9.17,1,0.0,2.47
ORD-2023241,2022-12-25,2022-12-30,Standard Class,CU-10706,Laura Johnson,Consumer,East,Massachusetts,Boston,Office Supplies,Paper,50.74,4,0.1,7.94
ORD-2022103,2024-12-17,2024-12-21,Standard Class,CU-10401,Nancy Garcia,Home Office,West,California,Los Angeles,Office Supplies,Art,39.66,1,0.1,10.34
ORD-2024679,2023-01-17,2023-01-23,Standard Class,CU-10576,Elizabeth Martinez,Consumer,South,Florida,Miami,Technology,Phones,684.26,2,0.0,137.62
ORD-2023631,2024-10-10,2024-10-13,Standard Class,CU-10095,Robert Lee,Consumer,East,New York,New York City,Office Supplies,Paper,27.22,3,0.0,9.56
ORD-2025709,2024-04-25,2024-05-02,Standard Class,CU-10270,James Wilson,Consumer,West,California,San Francisco,Office Supplies,Fasteners,16.62,3,0.2,3.5
ORD-2022683,2023-07-10,2023-07-12,First Class,CU-10721,Michael Lopez,Consumer,Central,Ohio,Columbus,Office Supplies,Supplies,77.08,3,0.0,29.3
ORD-2024429,2024-05-28,2024-05-31,Standard Class,CU-10758,Steven Rodriguez,Consumer,South,Florida,Miami,Office Supplies,Binders,105.74,3,0.0,31.92
ORD-2026226,2023-12-01,2023-12-03,First Class,CU-10742,Robert Miller,Corporate,West,California,Los Angeles,Technology,Machines,12769.92,4,0.2,-132.05
ORD-2025332,2022-02-23,2022-02-25,First Class,CU-10103,Elizabeth Anderson,Home Office,West,California,Los Angeles,Furniture,Tables,2222.3,2,0.3,-871.7
ORD-2024241,2022-04-15,2022-04-20,,CU-10108,Ashley Williams,Consumer,West,California,San Francisco,Furniture,Furnishings,245.6,4,0.3,-96.39
ORD-2025084,2024-06-02,2024-06-06,Second Class,CU-10223,Laura Wilson,Consumer,East,New York,New York City,Office Supplies,Storage,840.15,4,0.0,331.58
ORD-2025535,2024-07-22,2024-07-27,Standard Class,CU-10760,Laura Anderson,Corporate,South,Georgia,Atlanta,Office Supplies,Supplies,319.96,7,0.2,34.42
ORD-2025759,2022-09-09,2022-09-09,Same Day,CU-10419,Robert Rodriguez,Consumer,South,Tennessee,Nashville,Office Supplies,Paper,45.35,3,,8.77
ORD-2022199,2022-12-21,2022-12-28,Standard Class,CU-10781,Michael Miller,Consumer,Central,Michigan,Detroit,Office Supplies,Art,4.08,1,0.0,1.32
ORD-2024290,2024-12-18,2024-12-22,Second Class,CU-10150,John Moore,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Paper,8.14,1,0.1,1.48
ORD-2025687,2024-12-09,2024-12-09,Same Day,CU-10502,Linda Taylor,Corporate,South,Tennessee,Nashville,Office Supplies,Fasteners,60.42,4,0.0,18.48
ORD-2025001,2023-11-26,2023-11-30,Standard Class,CU-10483,Kevin Brown,Corporate,West,Arizona,Phoenix,Technology,Phones,1693.96,2,0.0,583.71
ORD-2023813,2022-11-13,2022-11-17,Second Class,CU-10443,Nancy Lee,Consumer,Central,Michigan,Detroit,Technology,Copiers,2788.17,5,0.15,67.85
ORD-2022039,2024-01-08,2024-01-11,Standard Class,CU-10587,Laura Rodriguez,Corporate,Central,Illinois,Chicago,Technology,Phones,1047.31,1,0.15,49.44
ORD-2022068,2022-03-03,2022-03-09,Standard Class,CU-10072,Steven Brown,Consumer,South,Florida,Miami,Office Supplies,Supplies,510.72,5,0.0,127.61
ORD-2024389,2022-05-01,2022-05-07,Standard Class,CU-10546,Karen Jones,Consumer,East,New York,Buffalo,Office Supplies,Labels,53.72,4,0.2,2.35
ORD-2022679,2023-03-05,2023-03-05,Same Day,CU-10349,Ashley Taylor,Consumer,West,California,Los Angeles,Office Supplies,Binders,11.09,1,0.0,3.78
ORD-2025434,2022-05-07,2022-05-10,Second Class,CU-10571,David Miller,Consumer,Central,Ohio,Columbus,Furniture,Chairs,1448.41,4,0.0,198.1
ORD-2025309,2022-05-01,2022-05-07,Standard Class,CU-10430,Susan Taylor,Consumer,South,Florida,Miami,Office Supplies,Storage,432.47,2,0.0,166.26
ORD-2022365,2023-05-21,2023-05-28,Standard Class,CU-10417,Robert Anderson,Consumer,East,Massachusetts,Boston,Office Supplies,Paper,15.19,1,0.3,-0.37
ORD-2022733,2023-04-02,2023-04-03,First Class,CU-10281,Sandra Lee,Corporate,East,New York,Buffalo,Technology,Phones,1840.41,7,0.3,-225.09
ORD-2024603,2024-05-23,2024-05-26,Standard Class,CU-10822,Amy Jackson,Consumer,West,California,San Francisco,Office Supplies,Storage,849.96,7,0.0,225.46
ORD-2025871,2022-10-20,2022-10-25,Standard Class,CU-10259,Jason Martin,Consumer,East,New York,Buffalo,Office Supplies,Storage,1561.27,8,0.0,558.21
ORD-2022954,2024-12-03,2024-12-10,Standard Class,CU-10084,Sandra Anderson,Home Office,East,Massachusetts,Boston,Office Supplies,Fasteners,13.42,1,0.1,3.34
ORD-2022287,2023-03-17,2023-03-22,Standard Class,CU-10353,Michael Williams,Corporate,West,California,San Francisco,Technology,Machines,13206.78,7,0.0,3469.83
ORD-2026440,2022-03-18,2022-03-23,Standard Class,CU-10242,Barbara Taylor,Corporate,West,Washington,Seattle,Office Supplies,Binders,83.1,5,0.2,12.8
ORD-2024597,2023-05-04,2023-05-10,Standard Class,CU-10559,Susan Johnson,Consumer,South,Florida,Miami,Office Supplies,Storage,152.33,2,0.15,24.63
ORD-2023581,2022-12-22,2022-12-27,Standard Class,CU-10012,Amy Jackson,Consumer,Central,Illinois,Chicago,Office Supplies,Storage,886.11,5,0.3,44.27
ORD-2024028,2023-10-13,2023-10-15,First Class,CU-10238,Michael Williams,Home Office,East,New York,New York City,Technology,Phones,3586.13,3,0.3,-463.62
ORD-2024062,2023-09-15,2023-09-18,Standard Class,CU-10338,Steven Williams,Consumer,Central,Illinois,Chicago,Technology,Accessories,785.14,3,0.4,-259.21
ORD-2025092,2024-09-28,2024-10-02,Standard Class,CU-10739,Nancy Lopez,Home Office,Central,Ohio,Columbus,Furniture,Furnishings,122.44,1,0.3,-56.65
ORD-2025806,2023-12-31,2024-01-06,Standard Class,CU-10815,Robert Davis,Consumer,East,New York,New York City,Office Supplies,Fasteners,47.64,5,0.0,11.83
ORD-2025904,2023-03-18,2023-03-24,Standard Class,CU-10785,Kevin Williams,Corporate,East,New York,New York City,Technology,Machines,2147.56,2,0.0,496.46
ORD-2024383,2022-01-18,2022-01-25,Standard Class,CU-10358,Nancy Smith,Consumer,East,New York,Buffalo,Technology,Phones,507.34,4,0.0,147.04
ORD-2024066,2023-09-13,2023-09-15,Second Class,CU-10559,Susan Johnson,Consumer,West,California,Los Angeles,Office Supplies,Fasteners,8.43,1,0.1,1.82
ORD-2025331,2022-12-04,2022-12-07,Standard Class,CU-10387,Robert Anderson,Corporate,Central,Illinois,Chicago,Office Supplies,Binders,195.43,7,,-17.54
ORD-2022793,2022-05-10,2022-05-12,Second Class,CU-10786,Patricia Taylor,Consumer,West,California,Los Angeles,Office Supplies,Storage,408.55,3,0.2,49.85
ORD-2024341,2022-04-28,2022-05-03,Standard Class,CU-10681,Karen Davis,Consumer,West,Arizona,Phoenix,Furniture,Furnishings,118.99,3,0.0,12.26
ORD-2025602,2023-09-12,2023-09-19,Standard Class,CU-10796,Linda Lee,Home Office,West,Arizona,Phoenix,Office Supplies,Labels,11.74,1,0.15,2.29
ORD-2023732,2024-05-17,2024-05-19,Second Class,CU-10336,Amy Johnson,Consumer,East,New York,New York City,Office Supplies,Fasteners,8.57,1,0.0,2.85
ORD-2023097,2024-08-21,2024-08-25,Second Class,CU-10348,David Williams,Corporate,West,California,San Francisco,Technology,Accessories,134.02,1,0.2,1.97
ORD-2023597,2022-09-20,2022-09-23,Standard Class,CU-10718,Michael Garcia,Consumer,East,New York,New York City,Furniture,Furnishings,14.34,1,0.2,-2.32
ORD-2023293,2022-12-26,2023-01-01,Standard Class,CU-10836,Michael Anderson,Corporate,West,California,San Francisco,Technology,Copiers,4520.55,3,0.2,192.31
ORD-2025207,2022-04-18,2022-04-21,Standard Class,CU-10308,Barbara Rodriguez,Corporate,East,New York,New York City,Technology,Accessories,372.8,2,0.0,80.36
ORD-2024595,2024-11-18,2024-11-18,Same Day,CU-10128,Barbara Brown,Corporate,East,New York,Buffalo,Office Supplies,Fasteners,38.97,2,0.0,15.06
ORD-2024864,2023-05-16,2023-05-21,Standard Class,CU-10525,Michael Wilson,Consumer,Central,Texas,Houston,Office Supplies,Binders,53.56,1,0.0,14.57
ORD-2026264,2024-02-10,2024-02-13,Second Class,CU-10469,Nancy Wilson,Consumer,East,New York,Buffalo,Office Supplies,Paper,18.69,3,0.15,3.61
ORD-2024056,2024-12-21,2024-12-26,Standard Class,CU-10346,Karen Williams,Corporate,South,North Carolina,Charlotte,Office Supplies,Binders,211.26,4,,82.43
ORD-2024130,2022-10-18,2022-10-22,Standard Class,CU-10800,Ashley Lopez,Consumer,South,North Carolina,Charlotte,Furniture,Tables,1610.26,2,0.2,-350.31
ORD-2026403,2022-12-03,2022-12-07,Second Class,CU-10152,Barbara Williams,Consumer,South,Florida,Miami,Furniture,Furnishings,298.26,2,0.2,-43.26
ORD-2022828,2024-10-24,2024-10-28,Second Class,CU-10232,Robert Miller,Corporate,East,New York,Buffalo,Furniture,Chairs,913.38,2,0.3,-379.38
ORD-2026231,2022-03-06,2022-03-10,Second Class,CU-10424,Sandra Martinez,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Paper,24.91,3,0.1,6.71
ORD-2024839,2022-03-25,2022-03-29,Standard Class,CU-10025,James Lopez,Home Office,East,New York,New York City,Furniture,Bookcases,2189.5,5,0.4,-1377.48
ORD-2025198,2022-08-28,2022-09-01,Second Class,CU-10689,Michael Lopez,Home Office,Central,Illinois,Chicago,Office Supplies,Art,61.55,2,0.0,19.7
ORD-2026401,2024-05-13,2024-05-13,Same Day,CU-10845,Elizabeth Johnson,Consumer,South,Tennessee,Nashville,Office Supplies,Paper,102.18,6,0.0,33.78
ORD-2023595,2024-01-31,2024-02-05,Standard Class,CU-10604,Ashley Moore,Consumer,Central,Texas,Houston,Furniture,Furnishings,239.75,7,0.1,5.62
ORD-2025565,2024-08-15,2024-08-20,Standard Class,CU-10420,Laura Davis,Consumer,East,Massachusetts,Boston,Furniture,Furnishings,540.26,4,0.2,-108.14
ORD-2022764,2024-11-21,2024-11-26,Standard Class,CU-10716,John Davis,Home Office,East,New York,Buffalo,Office Supplies,Fasteners,53.75,7,0.0,18.36
ORD-2025355,2023-02-17,2023-02-18,First Class,CU-10242,Barbara Taylor,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Paper,147.9,7,0.0,54.68
ORD-2023592,2024-12-07,2024-12-13,Standard Class,CU-10382,Kevin Wilson,Consumer,East,Pennsylvania,Philadelphia,Furniture,Bookcases,203.81,1,,-91.01
ORD-2025391,2024-03-05,2024-03-08,Standard Class,CU-10226,Ashley Moore,Corporate,West,California,San Francisco,Office Supplies,Fasteners,61.24,5,0.0,17.1
ORD-2023421,2023-08-21,2023-08-22,First Class,CU-10641,James Lopez,Consumer,West,California,San Francisco,Office Supplies,Storage,778.14,4,0.15,173.45
ORD-2022654,2024-09-30,2024-10-03,Standard Class,CU-10357,Sandra Wilson,Home Office,Central,Illinois,Chicago,Furniture,Tables,846.78,1,0.1,48.27
ORD-2025137,2022-04-10,2022-04-11,First Class,CU-10466,James Davis,Home Office,East,New York,New York City,Office Supplies,Fasteners,13.5,2,0.2,1.45
ORD-2022283,2022-11-20,2022-11-27,Standard Class,CU-10689,Michael Lopez,Corporate,West,California,San Francisco,Office Supplies,Storage,422.92,2,0.0,145.05
ORD-2024423,2022-06-06,2022-06-13,Standard Class,CU-10380,Karen Williams,Consumer,East,New York,New York City,Technology,Phones,4973.15,5,0.3,-497.64
ORD-2025319,2022-12-21,2022-12-26,Standard Class,CU-10553,Kevin Williams,Consumer,Central,Illinois,Chicago,Office Supplies,Labels,63.63,7,0.15,3.82
ORD-2024026,2024-08-12,2024-08-13,First Class,CU-10146,Sandra Martin,Home Office,East,New York,Buffalo,Office Supplies,Labels,26.05,2,0.15,4.59
ORD-2026490,2023-10-07,2023-10-13,Standard Class,CU-10538,Karen Jackson,Consumer,East,New York,Buffalo,Office Supplies,Art,55.69,3,0.0,18.83
ORD-2026185,2024-08-07,2024-08-07,Same Day,CU-10277,Barbara Johnson,Corporate,East,New York,Buffalo,Office Supplies,Binders,275.63,5,0.3,3.08
ORD-2023445,2023-11-12,2023-11-16,Standard Class,CU-10715,Karen Rodriguez,Home Office,South,Tennessee,Nashville,Office Supplies,Fasteners,48.47,7,0.0,13.65
ORD-2022981,2024-08-24,2024-08-26,First Class,CU-10793,Elizabeth Anderson,Corporate,West,California,Los Angeles,Technology,Machines,2811.76,3,0.0,568.55
ORD-2023153,2022-08-27,2022-08-28,First Class,CU-10006,Kevin Rodriguez,Home Office,East,Massachusetts,Boston,Office Supplies,Paper,2.45,1,0.0,0.89
ORD-2024275,2022-03-12,2022-03-18,Standard Class,CU-10401,Nancy Garcia,Consumer,East,New York,Buffalo,Office Supplies,Supplies,11.53,1,,1.67
ORD-2022674,2023-11-27,2023-12-02,Standard Class,CU-10603,Amy Wilson,Consumer,East,New York,New York City,Office Supplies,Storage,519.72,4,0.0,133.59
ORD-2022468,2022-08-19,2022-08-23,Standard Class,CU-10505,Sandra Rodriguez,Consumer,South,Tennessee,Nashville,Furniture,Bookcases,2103.07,5,0.0,326.2
ORD-2025853,2023-04-11,2023-04-17,Standard Class,CU-10574,Karen Lee,Corporate,South,Tennessee,Nashville,Office Supplies,Binders,77.09,6,0.3,2.8
ORD-2024377,2023-12-01,2023-12-06,Standard Class,CU-10814,Sandra Miller,Corporate,West,California,Los Angeles,Office Supplies,Paper,56.08,7,0.0,18.55
ORD-2022429,2024-07-30,2024-08-03,Second Class,CU-10592,Steven Miller,Home Office,West,California,Los Angeles,Office Supplies,Art,117.15,4,0.1,18.61
ORD-2024424,2024-11-11,2024-11-14,Standard Class,CU-10496,Jason Brown,Consumer,West,California,Los Angeles,Technology,Machines,14531.14,8,0.0,2996.12
ORD-2023555,2024-06-06,2024-06-08,Second Class,CU-10103,Elizabeth Anderson,Home Office,Central,Illinois,Chicago,Office Supplies,Art,35.35,2,0.2,3.44
ORD-2023129,2024-12-28,2025-01-01,Standard Class,CU-10311,John Anderson,Corporate,West,Arizona,Phoenix,Furniture,Tables,1727.79,6,0.0,411.61
ORD-2023210,2024-05-29,2024-06-05,Standard Class,CU-10427,Sandra Martinez,Consumer,South,North Carolina,Charlotte,Technology,Copiers,16941.42,4,0.0,4221.95
ORD-2022916,2022-05-01,2022-05-02,First Class,CU-10178,Ashley Johnson,Corporate,East,New York,Buffalo,Technology,Copiers,4936.17,2,0.3,-704.94
ORD-2022166,2024-09-07,2024-09-13,Standard Class,CU-10470,Karen Wilson,Corporate,West,California,San Francisco,Office Supplies,Storage,62.97,2,0.0,15.57
ORD-2024539,2023-09-21,2023-09-23,First Class,CU-10562,Jason Miller,Corporate,South,Georgia,Atlanta,Furniture,Furnishings,156.35,2,0.0,28.27
ORD-2023000,2022-04-17,2022-04-21,Standard Class,CU-10043,Sandra Martinez,Corporate,Central,Illinois,Chicago,Office Supplies,Binders,70.23,3,0.2,8.29
ORD-2023178,2022-11-03,2022-11-06,Standard Class,CU-10259,Jason Martin,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Paper,16.78,2,0.0,5.01
ORD-2022056,2023-07-18,2023-07-21,Second Class,CU-10136,Amy Miller,Consumer,South,Tennessee,Nashville,Office Supplies,Labels,6.4,1,0.1,0.71
ORD-2022208,2022-07-12,2022-07-17,Standard Class,CU-10182,Michael Taylor,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,11.4,2,0.0,3.19
ORD-2024111,2023-10-16,2023-10-23,Standard Class,CU-10802,Kevin Thomas,Corporate,West,Washington,Seattle,Office Supplies,Supplies,258.29,4,0.1,67.02
ORD-2024675,2023-09-12,2023-09-14,Second Class,CU-10485,Patricia Miller,Consumer,Central,Texas,Houston,Office Supplies,Art,21.75,1,0.15,3.24
ORD-2023307,2024-01-06,2024-01-08,First Class,CU-10545,Patricia Lee,Consumer,Central,Michigan,Detroit,Office Supplies,Art,16.13,1,0.15,2.9
ORD-2025386,2023-11-01,2023-11-05,Second Class,CU-10703,Linda Martinez,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Paper,15.17,1,0.1,2.87
ORD-2022425,2024-07-31,2024-08-04,Standard Class,CU-10530,Robert Smith,Corporate,East,New York,New York City,Office Supplies,Fasteners,139.93,7,0.2,3.72
ORD-2022697,2023-11-25,2023-11-29,Standard Class,CU-10829,Robert Miller,Corporate,South,Georgia,Atlanta,Furniture,Tables,287.05,1,0.0,43.32
ORD-2023265,2024-08-06,2024-08-07,First Class,CU-10038,Ashley Williams,Consumer,West,California,Los Angeles,Office Supplies,Binders,206.2,4,0.1,47.41
ORD-2024343,2022-12-10,2022-12-16,Standard Class,CU-10743,Jason Garcia,Home Office,West,California,Los Angeles,Office Supplies,Art,41.9,2,0.3,-2.18
ORD-2026316,2024-11-30,2024-12-04,Second Class,CU-10219,Michael Williams,Consumer,South,North Carolina,Charlotte,Office Supplies,Binders,38.54,2,0.2,4.08
